stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
02609,Wayne Gretzky Pkwy. @ Elgin St.,43.1501236,-80.2375336,85,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02609,0,,2
02608,Wayne Gretzky Pkwy. @ Henry St.,43.1544113,-80.2391205,85,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02608,0,,1
02607,Wayne Gretzky Pwky. @ Henry St.,43.1545525,-80.2395554,85,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02607,0,,1
02606,Hespeler Rd. @ Eagle St. N.,43.4074974,-80.328125,26,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02606,0,,2
02605,Hespeler Rd. @ Pinebush Rd.,43.4089508,-80.3281174,26,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02605,0,,1
02604,Hespeler Rd. @ Can-Amera Pkwy.,43.3853798,-80.3209915,26,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02604,0,,2
02603,Hespeler Rd. @ Can-Amera Pkwy.,43.3865395,-80.3210831,26,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02603,0,,2
02602,Hespeler Rd. @ Coronation Blvd.,43.3736229,-80.3187637,26,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02602,0,,2
02601,Water St. @ Dundas St.,43.3730087,-80.3182831,26,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02601,0,,2
02600,Cambridge Bus Terminal,43.3576508,-80.3135376,26,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02600,0,,2
02598,6700 Millcreek Dr. @ Aquitaine Ave.,43.5951157,-79.7525024,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02598,0,,2
02597,6715 Millcreek Dr. @ Aquitaine Ave. (Millcreek Business Centre),43.5951004,-79.7512894,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02597,0,,2
02596,Yonge St. @ Davis Dr. (Upper Canada Mall),44.0550804,-79.4807053,64,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02596,0,,1
02595,Yonge St. @ Line 11,44.1623192,-79.5767288,66,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02595,0,,2
02594,Yonge St. @ Line 11,44.16325,-79.5767746,66,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02594,0,,2
02593,Yonge St. @ Line 13,44.1866646,-79.5825729,66,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02593,0,,2
02592,Yonge St. @ Line 13,44.1873474,-79.5825195,66,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02592,0,,2
02589,Yonge St. @ William Roe Blvd.,44.0404587,-79.4767838,64,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02589,0,,1
02587,Dupont Meadow Place @ Mississauga Rd.,43.6081848,-79.7510834,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02587,0,,2
02586,Financial Dr. @ Syntex Crt.,43.611037345833,-79.7488204602084,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02586,0,,2
02581,Albert St. S. @ Jones St.,44.2612915,-79.0663376,54,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02581,0,,2
02580,Major Mackenzie Dr. E. @ Cedar Ave.,43.8734169,-79.4278793,61,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02580,0,,1
02579,Major Mackenzie Dr. E. @ Cedar Ave.,43.8731232,-79.4284439,61,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02579,0,,2
02577,Yonge St. @ 4th Line (Churchill Community Centre),44.2538338,-79.6016998,67,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02577,0,,2
02576,Kingston Rd. @ Fairport Rd.,43.8238487,-79.1063309,91,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02576,0,,1
02575,Markham Rd. @ Castlemore Ave.,43.9040985,-79.2667618,73,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02575,0,,1
02574,Markham Rd. @ Castlemore Ave.,43.9044647,-79.2672577,73,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02574,0,,2
02573,Victoria St. @ Thickson Rd. (Thickson Ridge Power Centre),43.8673973,-78.8993225,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02573,0,,1
02572,Victoria St. @ Thickson Rd. (Thickson Ridge Power Centre),43.86726,-78.9002914,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02572,0,,2
02571,Kingston Rd. @ Glenanna Rd.,43.8386154,-79.0863266,91,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02571,0,,1
02570,Yonge St. @ Greenfield Ave.,43.7635994,-79.4113083,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02570,0,,2
02569,Brock Rd. @ Hwy. 407 Park & Ride,43.912816,-79.095858,86,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02569,0,,2
02568,Yonge St. @ Sheppard Ave.,43.7613983,-79.4107361,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02568,0,,1
02567,Hurontario St. @ Old School Rd.,43.753563,-79.851234,41,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02567,0,,2
02546,Hurontario St. @ Old School Rd.,43.753716,-79.851891,41,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02546,0,,2
02545,Markham Rd. @ Edward Jeffreys Ave.,43.895947,-79.264854,73,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02545,0,,2
02544,Markham Rd. @ Edward Jeffreys Ave.,43.896362,-79.265251,73,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02544,0,,1
02543,Simcoe St. N. @ Parkwood Crt.,43.905807,-78.867111,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02543,0,,2
02542,Simcoe St. N. @ Parkwood Crt.,43.905533,-78.867271,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02542,0,,2
02541,Morningside Ave. @ Tams Rd.,43.791924,-79.195305,89,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02541,0,,1
02540,Morningside Ave. @ Tams Rd.,43.792179,-79.19574,89,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02540,0,,1
02539,Brock Rd. @ Hwy. 407 Park & Ride,43.912816,-79.095858,86,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02539,0,,2
02538,Davis Dr. @ Hwy. 404 Park & Ride,44.0676956,-79.4215164,64,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02538,0,,1
02537,Barrie St. @ Doctors Lane,44.115643,-79.565002,65,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02537,0,,1
02535,Hwy. 50 @ Ebenezer Rd.,43.777973,-79.654884,56,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02535,0,,2
02534,Hwy. 50 @ Ebenezer Rd.,43.779167,-79.655106,56,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02534,0,,2
02533,Hwy. 50 @ Queen St. E.,43.768192,-79.648849,56,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02533,0,,2
02532,King St. W. @ Scugog St.,43.9128571,-78.6923294,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02532,0,,2
02529,Square One,43.5951881,-79.6492691,20,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02529,0,,1
02528,Mountainview Rd. N. @ Maple Ave.,43.6555405,-79.9107971,35,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02528,0,,2
02523,Queensville Sdrd. @ Hwy. 404 Park & Ride,44.1420212,-79.4405518,45,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02523,0,,1
02522,Woodbine Ave. @ Hwy. 404 Park & Ride,44.1918488,-79.4372101,46,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02522,0,,1
02521,Wellington St. E. @ Mary St.,44.0031967,-79.451149,63,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02521,0,,2
02520,Wellington St. E. @ John West Way,44.0035057,-79.4506836,63,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02520,0,,1
02519,Guelph Central GO Bus,43.544932,-80.246388,39,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02519,0,,1
02518,MacDonell St. @ Carden St. (Guelph Central GO),43.5463142,-80.2452316,39,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02518,0,,2
02513,Blind Line @ College Ave.,43.9221954,-80.1162033,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02513,0,,2
02512,Blind Line @ Hansen Blvd.,43.9247589,-80.1168442,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02512,0,,1
02511,Queen St. E. @ West Dr.,43.7095222,-79.733696,32,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02511,0,,2
02508,Derry Rd. W. @ Ninth Line,43.574543,-79.78685,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02508,0,,2
02507,Islington Ave. @ Turning Leaf Dr.,43.8186493,-79.6024704,56,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02507,0,,1
02506,Islington Ave. @ Turning Leaf Dr.,43.8187294,-79.6032486,56,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02506,0,,1
02505,Hwy. 35 @ Hwy. 115 Park & Ride,44.064003,-78.6258087,28,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02505,0,,1
02504,Peterborough Rd. 10 @ Hwy. 115 Park & Ride,44.1872025,-78.4643936,29,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02504,0,,1
02503,Crawford Dr. @ Harper Rd. Park & Ride,44.2678642,-78.3492737,30,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02503,0,,1
02502,Peterborough Bus Terminal,44.3045998,-78.3224182,30,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02502,0,,1
02501,Trent University,44.3569412,-78.2870331,30,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02501,0,,1
02414,City Centre Dr. @ Mercer St.,43.5895958,-79.6420135,20,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02414,0,,1
02413,Georgetown GO Bus,43.6560287,-79.9186783,35,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02413,0,,1
02412,Main St. S. @ Ridge Rd.,43.61085,-80.13266,38,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02412,0,,2
02408,Niagara Falls Bus Terminal,43.1085358,-79.0636063,84,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02408,0,,1
02407,Scarborough Centre Bus Terminal,43.7746925,-79.2563095,07,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02407,0,,2
02406,Casablanca Blvd. @ QEW Park & Ride,43.2047997,-79.5964279,81,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02406,0,,2
02405,Stanley Ave. @ Hwy. 420 Park & Ride,43.0964737,-79.0854797,84,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02405,0,,2
02404,Stanley Ave. @ Hwy. 420 Park & Ride,43.097271,-79.0852356,84,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02404,0,,2
02402,St. Catharines Fairview Mall,43.178627,-79.2452545,83,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02402,0,,1
02216,Erin Mills Transitway,43.5522194,-79.7003632,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02216,0,,1
02215,Erin Mills Transitway Station,43.552124,-79.7004547,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02215,0,,1
02214,Erin Mills Transitway Station,43.5520363,-79.7003021,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02214,0,,1
02213,Erin Mills Transitway Station,43.552124,-79.7004547,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02213,0,,1
02210,Erin Mills Transitway Station,43.5520363,-79.7003021,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02210,0,,1
02209,Renforth Dr. @ Convair Dr.,43.6723671,-79.5936432,31,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02209,0,,2
02208,Renforth Dr. @ Convair Dr.,43.6720657,-79.5930939,31,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02208,0,,2
02202,Yonge St. @ Victoria St.,44.3249016,-79.6195755,68,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02202,0,,2
02199,Islington Ave. @ Kellam St.,43.8441849,-79.6284332,56,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02199,0,,2
02198,Yonge St. @ Wellington St. W.,44.0001755,-79.4677811,63,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02198,0,,2
02194,Main St. @ Westlawn Cres.,43.9685707,-79.2601318,74,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02194,0,,2
02193,Main St. @ Weldon Rd.,43.9682426,-79.2604752,74,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02193,0,,2
02192,Main St. @ Sandale Rd.,43.9662666,-79.2703018,74,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02192,0,,2
02191,Main St. @ Sandiford Dr.,43.9659386,-79.2708511,74,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02191,0,,1
02190,Hwy. 48 @ Hoover Park Dr.,43.9569321,-79.2795105,74,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02190,0,,2
02189,Hwy. 48 @ Hoover Park Dr.,43.9565964,-79.2791214,74,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02189,0,,2
02186,Kitchener GO Bus,43.455573,-80.492543,27,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02186,0,,1
02185,Main St. W. @ Haddon Ave. S.,43.258091,-79.91185,18,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02185,0,,2
02184,Sportsworld Dr. @ Hwy. 8 Park & Ride,43.4099274,-80.3925095,26,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02184,0,,2
02178,Main St. @ Tenth Line,43.9750862,-79.2313843,74,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02178,0,,2
02177,Main St. @ Tenth Line,43.9745674,-79.2321472,74,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02177,0,,2
02176,Keele St. @ Peak Point Blvd.,43.8872604,-79.5200119,62,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02176,0,,2
02175,Keele St. @ Peak Point Blvd.,43.8868027,-79.5196609,62,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02175,0,,1
02174,Williams Pkwy. @ Hwy. 410 Park & Ride,43.716526,-79.7513046,32,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02174,0,,2
02173,Keele St. @ Kirby Rd.,43.8918114,-79.5210342,62,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02173,0,,2
02172,Keele St. @ Kirby Rd.,43.8916321,-79.5207977,62,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02172,0,,2
02171,Tenth Line @ Sleepy Hollow Ln.,44.0002556,-79.2371979,74,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=02171,0,,2
