fare_id,price,currency_type,payment_method,transfers
30-52,17.45,CAD,1,
51-30,16.50,CAD,1,
30-51,16.50,CAD,1,
46-30,25.45,CAD,1,
30-46,25.45,CAD,1,
45-30,24.20,CAD,1,
30-45,24.20,CAD,1,
44-30,23.40,CAD,1,
30-44,23.40,CAD,1,
43-30,26.65,CAD,1,
30-43,26.65,CAD,1,
42-30,26.10,CAD,1,
30-42,26.10,CAD,1,
41-30,24.85,CAD,1,
30-41,24.85,CAD,1,
39-30,28.75,CAD,1,
30-39,28.75,CAD,1,
38-30,28.00,CAD,1,
30-38,28.00,CAD,1,
37-30,26.95,CAD,1,
30-37,26.95,CAD,1,
35-30,25.45,CAD,1,
30-35,25.45,CAD,1,
34-30,24.60,CAD,1,
30-34,24.60,CAD,1,
33-30,23.80,CAD,1,
30-33,23.80,CAD,1,
32-30,23.25,CAD,1,
30-32,23.25,CAD,1,
31-30,22.35,CAD,1,
30-31,22.35,CAD,1,
30-30,5.30,CAD,1,
1084-29,33.45,CAD,1,
29-1084,33.45,CAD,1,
1083-29,31.50,CAD,1,
29-1083,31.50,CAD,1,
97-29,8.95,CAD,1,
29-97,8.95,CAD,1,
96-29,9.35,CAD,1,
29-96,9.35,CAD,1,
95-29,10.80,CAD,1,
29-95,10.80,CAD,1,
94-29,11.55,CAD,1,
29-94,11.55,CAD,1,
93-29,12.25,CAD,1,
29-93,12.25,CAD,1,
92-29,12.90,CAD,1,
29-92,12.90,CAD,1,
91-29,13.65,CAD,1,
29-91,13.65,CAD,1,
90-29,14.70,CAD,1,
29-90,14.70,CAD,1,
89-29,14.75,CAD,1,
29-89,14.75,CAD,1,
88-29,12.25,CAD,1,
29-88,12.25,CAD,1,
87-29,14.10,CAD,1,
29-87,14.10,CAD,1,
86-29,14.75,CAD,1,
29-86,14.75,CAD,1,
85-29,27.55,CAD,1,
29-85,27.55,CAD,1,
84-29,30.45,CAD,1,
29-84,30.45,CAD,1,
83-29,28.50,CAD,1,
29-83,28.50,CAD,1,
82-29,26.20,CAD,1,
29-82,26.20,CAD,1,
81-29,25.55,CAD,1,
29-81,25.55,CAD,1,
80-29,23.60,CAD,1,
29-80,23.60,CAD,1,
77-29,15.55,CAD,1,
29-77,15.55,CAD,1,
76-29,23.10,CAD,1,
29-76,23.10,CAD,1,
75-29,22.45,CAD,1,
29-75,22.45,CAD,1,
74-29,21.60,CAD,1,
29-74,21.60,CAD,1,
73-29,20.70,CAD,1,
29-73,20.70,CAD,1,
72-29,20.15,CAD,1,
29-72,20.15,CAD,1,
71-29,15.65,CAD,1,
29-71,15.65,CAD,1,
70-29,19.80,CAD,1,
29-70,19.80,CAD,1,
69-29,24.20,CAD,1,
29-69,24.20,CAD,1,
68-29,23.65,CAD,1,
29-68,23.65,CAD,1,
67-29,22.75,CAD,1,
29-67,22.75,CAD,1,
66-29,22.20,CAD,1,
29-66,22.20,CAD,1,
65-29,20.95,CAD,1,
29-65,20.95,CAD,1,
64-29,19.95,CAD,1,
29-64,19.95,CAD,1,
63-29,19.40,CAD,1,
29-63,19.40,CAD,1,
62-29,18.75,CAD,1,
29-62,18.75,CAD,1,
61-29,18.05,CAD,1,
29-61,18.05,CAD,1,
60-29,16.20,CAD,1,
29-60,16.20,CAD,1,
58-29,20.65,CAD,1,
29-58,20.65,CAD,1,
57-29,20.35,CAD,1,
29-57,20.35,CAD,1,
56-29,19.35,CAD,1,
29-56,19.35,CAD,1,
55-29,17.90,CAD,1,
29-55,17.90,CAD,1,
54-29,16.75,CAD,1,
29-54,16.75,CAD,1,
53-29,15.55,CAD,1,
29-53,15.55,CAD,1,
52-29,14.20,CAD,1,
29-52,14.20,CAD,1,
51-29,13.25,CAD,1,
29-51,13.25,CAD,1,
46-29,22.20,CAD,1,
29-46,22.20,CAD,1,
45-29,20.95,CAD,1,
29-45,20.95,CAD,1,
44-29,20.15,CAD,1,
29-44,20.15,CAD,1,
43-29,23.40,CAD,1,
29-43,23.40,CAD,1,
42-29,22.90,CAD,1,
29-42,22.90,CAD,1,
41-29,21.65,CAD,1,
29-41,21.65,CAD,1,
39-29,25.50,CAD,1,
29-39,25.50,CAD,1,
38-29,24.75,CAD,1,
29-38,24.75,CAD,1,
37-29,23.75,CAD,1,
29-37,23.75,CAD,1,
35-29,22.25,CAD,1,
29-35,22.25,CAD,1,
34-29,21.35,CAD,1,
29-34,21.35,CAD,1,
33-29,20.55,CAD,1,
29-33,20.55,CAD,1,
32-29,20.05,CAD,1,
29-32,20.05,CAD,1,
31-29,19.10,CAD,1,
29-31,19.10,CAD,1,
30-29,8.05,CAD,1,
29-30,8.05,CAD,1,
29-29,5.30,CAD,1,
1084-28,31.50,CAD,1,
28-1084,31.50,CAD,1,
1083-28,29.50,CAD,1,
28-1083,29.50,CAD,1,
97-28,6.55,CAD,1,
28-97,6.55,CAD,1,
96-28,6.85,CAD,1,
28-96,6.85,CAD,1,
95-28,8.40,CAD,1,
28-95,8.40,CAD,1,
94-28,9.20,CAD,1,
28-94,9.20,CAD,1,
93-28,10.30,CAD,1,
28-93,10.30,CAD,1,
92-28,10.90,CAD,1,
28-92,10.90,CAD,1,
91-28,11.70,CAD,1,
28-91,11.70,CAD,1,
90-28,12.70,CAD,1,
28-90,12.70,CAD,1,
89-28,12.75,CAD,1,
28-89,12.75,CAD,1,
88-28,10.30,CAD,1,
28-88,10.30,CAD,1,
87-28,12.15,CAD,1,
28-87,12.15,CAD,1,
86-28,12.75,CAD,1,
28-86,12.75,CAD,1,
85-28,25.60,CAD,1,
28-85,25.60,CAD,1,
84-28,28.50,CAD,1,
28-84,28.50,CAD,1,
83-28,26.50,CAD,1,
28-83,26.50,CAD,1,
82-28,24.25,CAD,1,
28-82,24.25,CAD,1,
81-28,23.60,CAD,1,
28-81,23.60,CAD,1,
80-28,21.65,CAD,1,
28-80,21.65,CAD,1,
77-28,13.60,CAD,1,
28-77,13.60,CAD,1,
76-28,21.15,CAD,1,
28-76,21.15,CAD,1,
75-28,20.50,CAD,1,
28-75,20.50,CAD,1,
74-28,19.60,CAD,1,
28-74,19.60,CAD,1,
73-28,18.75,CAD,1,
28-73,18.75,CAD,1,
72-28,18.20,CAD,1,
28-72,18.20,CAD,1,
71-28,13.70,CAD,1,
28-71,13.70,CAD,1,
70-28,17.80,CAD,1,
28-70,17.80,CAD,1,
69-28,22.25,CAD,1,
28-69,22.25,CAD,1,
68-28,21.70,CAD,1,
28-68,21.70,CAD,1,
67-28,20.80,CAD,1,
28-67,20.80,CAD,1,
66-28,20.25,CAD,1,
28-66,20.25,CAD,1,
65-28,19.00,CAD,1,
28-65,19.00,CAD,1,
64-28,17.95,CAD,1,
28-64,17.95,CAD,1,
63-28,17.45,CAD,1,
28-63,17.45,CAD,1,
62-28,16.80,CAD,1,
28-62,16.80,CAD,1,
61-28,16.05,CAD,1,
28-61,16.05,CAD,1,
60-28,14.25,CAD,1,
28-60,14.25,CAD,1,
58-28,18.70,CAD,1,
28-58,18.70,CAD,1,
57-28,18.40,CAD,1,
28-57,18.40,CAD,1,
56-28,17.40,CAD,1,
28-56,17.40,CAD,1,
55-28,15.95,CAD,1,
28-55,15.95,CAD,1,
54-28,14.80,CAD,1,
28-54,14.80,CAD,1,
53-28,13.60,CAD,1,
28-53,13.60,CAD,1,
52-28,12.25,CAD,1,
28-52,12.25,CAD,1,
51-28,11.30,CAD,1,
28-51,11.30,CAD,1,
46-28,20.25,CAD,1,
28-46,20.25,CAD,1,
45-28,19.00,CAD,1,
28-45,19.00,CAD,1,
44-28,18.20,CAD,1,
28-44,18.20,CAD,1,
43-28,21.40,CAD,1,
28-43,21.40,CAD,1,
42-28,20.95,CAD,1,
28-42,20.95,CAD,1,
41-28,19.65,CAD,1,
28-41,19.65,CAD,1,
39-28,23.55,CAD,1,
28-39,23.55,CAD,1,
38-28,22.80,CAD,1,
28-38,22.80,CAD,1,
37-28,21.80,CAD,1,
28-37,21.80,CAD,1,
35-28,20.30,CAD,1,
28-35,20.30,CAD,1,
34-28,19.40,CAD,1,
28-34,19.40,CAD,1,
33-28,18.60,CAD,1,
28-33,18.60,CAD,1,
32-28,18.10,CAD,1,
28-32,18.10,CAD,1,
31-28,17.15,CAD,1,
28-31,17.15,CAD,1,
30-28,10.45,CAD,1,
28-30,10.45,CAD,1,
29-28,6.40,CAD,1,
28-29,6.40,CAD,1,
28-28,5.30,CAD,1,
1084-27,26.95,CAD,1,
27-1084,26.95,CAD,1,
1083-27,25.00,CAD,1,
27-1083,25.00,CAD,1,
97-27,24.75,CAD,1,
27-97,24.75,CAD,1,
96-27,24.00,CAD,1,
27-96,24.00,CAD,1,
95-27,23.50,CAD,1,
27-95,23.50,CAD,1,
94-27,22.95,CAD,1,
27-94,22.95,CAD,1,
93-27,22.25,CAD,1,
27-93,22.25,CAD,1,
92-27,21.55,CAD,1,
27-92,21.55,CAD,1,
91-27,20.85,CAD,1,
27-91,20.85,CAD,1,
90-27,20.15,CAD,1,
27-90,20.15,CAD,1,
89-27,20.15,CAD,1,
27-89,20.15,CAD,1,
88-27,22.95,CAD,1,
27-88,22.95,CAD,1,
87-27,21.55,CAD,1,
27-87,21.55,CAD,1,
86-27,20.85,CAD,1,
27-86,20.85,CAD,1,
85-27,21.05,CAD,1,
27-85,21.05,CAD,1,
84-27,23.95,CAD,1,
27-84,23.95,CAD,1,
83-27,22.00,CAD,1,
27-83,22.00,CAD,1,
82-27,19.70,CAD,1,
27-82,19.70,CAD,1,
81-27,19.05,CAD,1,
27-81,19.05,CAD,1,
80-27,17.10,CAD,1,
27-80,17.10,CAD,1,
77-27,18.40,CAD,1,
27-77,18.40,CAD,1,
76-27,24.35,CAD,1,
27-76,24.35,CAD,1,
75-27,23.75,CAD,1,
27-75,23.75,CAD,1,
74-27,22.80,CAD,1,
27-74,22.80,CAD,1,
73-27,21.95,CAD,1,
27-73,21.95,CAD,1,
72-27,21.40,CAD,1,
27-72,21.40,CAD,1,
71-27,21.25,CAD,1,
27-71,21.25,CAD,1,
70-27,21.05,CAD,1,
27-70,21.05,CAD,1,
69-27,25.55,CAD,1,
27-69,25.55,CAD,1,
68-27,25.05,CAD,1,
27-68,25.05,CAD,1,
67-27,24.10,CAD,1,
27-67,24.10,CAD,1,
66-27,23.55,CAD,1,
27-66,23.55,CAD,1,
65-27,22.30,CAD,1,
27-65,22.30,CAD,1,
64-27,21.25,CAD,1,
27-64,21.25,CAD,1,
63-27,20.75,CAD,1,
27-63,20.75,CAD,1,
62-27,20.15,CAD,1,
27-62,20.15,CAD,1,
61-27,19.35,CAD,1,
27-61,19.35,CAD,1,
60-27,19.25,CAD,1,
27-60,19.25,CAD,1,
58-27,21.95,CAD,1,
27-58,21.95,CAD,1,
57-27,21.60,CAD,1,
27-57,21.60,CAD,1,
56-27,20.65,CAD,1,
27-56,20.65,CAD,1,
55-27,27.90,CAD,1,
27-55,27.90,CAD,1,
54-27,26.75,CAD,1,
27-54,26.75,CAD,1,
53-27,25.60,CAD,1,
27-53,25.60,CAD,1,
52-27,24.20,CAD,1,
27-52,24.20,CAD,1,
51-27,23.25,CAD,1,
27-51,23.25,CAD,1,
46-27,23.55,CAD,1,
27-46,23.55,CAD,1,
45-27,22.30,CAD,1,
27-45,22.30,CAD,1,
44-27,21.50,CAD,1,
27-44,21.50,CAD,1,
43-27,16.80,CAD,1,
27-43,16.80,CAD,1,
42-27,16.35,CAD,1,
27-42,16.35,CAD,1,
41-27,15.05,CAD,1,
27-41,15.05,CAD,1,
39-27,8.70,CAD,1,
27-39,8.70,CAD,1,
38-27,10.25,CAD,1,
27-38,10.25,CAD,1,
37-27,10.85,CAD,1,
27-37,10.85,CAD,1,
35-27,12.55,CAD,1,
27-35,12.55,CAD,1,
34-27,13.40,CAD,1,
27-34,13.40,CAD,1,
33-27,13.95,CAD,1,
27-33,13.95,CAD,1,
32-27,14.85,CAD,1,
27-32,14.85,CAD,1,
31-27,16.05,CAD,1,
27-31,16.05,CAD,1,
30-27,31.60,CAD,1,
27-30,31.60,CAD,1,
29-27,28.40,CAD,1,
27-29,28.40,CAD,1,
28-27,26.40,CAD,1,
27-28,26.40,CAD,1,
27-27,5.30,CAD,1,
1084-26,25.75,CAD,1,
26-1084,25.75,CAD,1,
1083-26,23.80,CAD,1,
26-1083,23.80,CAD,1,
97-26,23.60,CAD,1,
26-97,23.60,CAD,1,
96-26,22.80,CAD,1,
26-96,22.80,CAD,1,
95-26,22.30,CAD,1,
26-95,22.30,CAD,1,
94-26,21.80,CAD,1,
26-94,21.80,CAD,1,
93-26,21.05,CAD,1,
26-93,21.05,CAD,1,
92-26,20.35,CAD,1,
26-92,20.35,CAD,1,
91-26,19.70,CAD,1,
26-91,19.70,CAD,1,
90-26,18.95,CAD,1,
26-90,18.95,CAD,1,
89-26,18.95,CAD,1,
26-89,18.95,CAD,1,
88-26,21.80,CAD,1,
26-88,21.80,CAD,1,
87-26,20.35,CAD,1,
26-87,20.35,CAD,1,
86-26,19.70,CAD,1,
26-86,19.70,CAD,1,
85-26,19.90,CAD,1,
26-85,19.90,CAD,1,
84-26,22.75,CAD,1,
26-84,22.75,CAD,1,
83-26,20.80,CAD,1,
26-83,20.80,CAD,1,
82-26,18.60,CAD,1,
26-82,18.60,CAD,1,
81-26,17.85,CAD,1,
26-81,17.85,CAD,1,
80-26,15.90,CAD,1,
26-80,15.90,CAD,1,
77-26,17.20,CAD,1,
26-77,17.20,CAD,1,
76-26,23.20,CAD,1,
26-76,23.20,CAD,1,
75-26,22.55,CAD,1,
26-75,22.55,CAD,1,
74-26,21.65,CAD,1,
26-74,21.65,CAD,1,
73-26,20.80,CAD,1,
26-73,20.80,CAD,1,
72-26,20.25,CAD,1,
26-72,20.25,CAD,1,
71-26,20.10,CAD,1,
26-71,20.10,CAD,1,
70-26,19.90,CAD,1,
26-70,19.90,CAD,1,
69-26,24.35,CAD,1,
26-69,24.35,CAD,1,
68-26,23.85,CAD,1,
26-68,23.85,CAD,1,
67-26,22.95,CAD,1,
26-67,22.95,CAD,1,
66-26,22.35,CAD,1,
26-66,22.35,CAD,1,
65-26,21.10,CAD,1,
26-65,21.10,CAD,1,
64-26,20.10,CAD,1,
26-64,20.10,CAD,1,
63-26,19.55,CAD,1,
26-63,19.55,CAD,1,
62-26,18.95,CAD,1,
26-62,18.95,CAD,1,
61-26,18.20,CAD,1,
26-61,18.20,CAD,1,
60-26,18.10,CAD,1,
26-60,18.10,CAD,1,
58-26,20.75,CAD,1,
26-58,20.75,CAD,1,
57-26,20.40,CAD,1,
26-57,20.40,CAD,1,
56-26,19.45,CAD,1,
26-56,19.45,CAD,1,
55-26,26.75,CAD,1,
26-55,26.75,CAD,1,
54-26,25.60,CAD,1,
26-54,25.60,CAD,1,
53-26,24.40,CAD,1,
26-53,24.40,CAD,1,
52-26,23.00,CAD,1,
26-52,23.00,CAD,1,
51-26,22.05,CAD,1,
26-51,22.05,CAD,1,
46-26,22.35,CAD,1,
26-46,22.35,CAD,1,
45-26,21.10,CAD,1,
26-45,21.10,CAD,1,
44-26,20.35,CAD,1,
26-44,20.35,CAD,1,
43-26,15.35,CAD,1,
26-43,15.35,CAD,1,
42-26,14.85,CAD,1,
26-42,14.85,CAD,1,
41-26,13.55,CAD,1,
26-41,13.55,CAD,1,
39-26,7.05,CAD,1,
26-39,7.05,CAD,1,
38-26,8.60,CAD,1,
26-38,8.60,CAD,1,
37-26,9.30,CAD,1,
26-37,9.30,CAD,1,
35-26,11.45,CAD,1,
26-35,11.45,CAD,1,
34-26,12.20,CAD,1,
26-34,12.20,CAD,1,
33-26,12.75,CAD,1,
26-33,12.75,CAD,1,
32-26,13.65,CAD,1,
26-32,13.65,CAD,1,
31-26,14.85,CAD,1,
26-31,14.85,CAD,1,
30-26,30.45,CAD,1,
26-30,30.45,CAD,1,
29-26,27.20,CAD,1,
26-29,27.20,CAD,1,
28-26,25.25,CAD,1,
26-28,25.25,CAD,1,
27-26,6.40,CAD,1,
26-27,6.40,CAD,1,
26-26,5.30,CAD,1,
1084-25,21.95,CAD,1,
25-1084,21.95,CAD,1,
1083-25,20.00,CAD,1,
25-1083,20.00,CAD,1,
97-25,13.70,CAD,1,
25-97,13.70,CAD,1,
96-25,12.95,CAD,1,
25-96,12.95,CAD,1,
95-25,12.40,CAD,1,
25-95,12.40,CAD,1,
94-25,11.90,CAD,1,
25-94,11.90,CAD,1,
93-25,11.20,CAD,1,
25-93,11.20,CAD,1,
92-25,10.45,CAD,1,
25-92,10.45,CAD,1,
91-25,9.50,CAD,1,
25-91,9.50,CAD,1,
90-25,9.35,CAD,1,
25-90,9.35,CAD,1,
89-25,9.30,CAD,1,
25-89,9.30,CAD,1,
88-25,12.60,CAD,1,
25-88,12.60,CAD,1,
87-25,12.20,CAD,1,
25-87,12.20,CAD,1,
86-25,12.15,CAD,1,
25-86,12.15,CAD,1,
85-25,16.05,CAD,1,
25-85,16.05,CAD,1,
84-25,18.95,CAD,1,
25-84,18.95,CAD,1,
83-25,17.00,CAD,1,
25-83,17.00,CAD,1,
82-25,14.75,CAD,1,
25-82,14.75,CAD,1,
81-25,14.05,CAD,1,
25-81,14.05,CAD,1,
80-25,12.10,CAD,1,
25-80,12.10,CAD,1,
77-25,7.05,CAD,1,
25-77,7.05,CAD,1,
76-25,14.50,CAD,1,
25-76,14.50,CAD,1,
75-25,13.90,CAD,1,
25-75,13.90,CAD,1,
74-25,13.00,CAD,1,
25-74,13.00,CAD,1,
73-25,12.10,CAD,1,
25-73,12.10,CAD,1,
72-25,11.60,CAD,1,
25-72,11.60,CAD,1,
71-25,11.90,CAD,1,
25-71,11.90,CAD,1,
70-25,11.25,CAD,1,
25-70,11.25,CAD,1,
69-25,14.45,CAD,1,
25-69,14.45,CAD,1,
68-25,13.95,CAD,1,
25-68,13.95,CAD,1,
67-25,13.10,CAD,1,
25-67,13.10,CAD,1,
66-25,12.45,CAD,1,
25-66,12.45,CAD,1,
65-25,11.25,CAD,1,
25-65,11.25,CAD,1,
64-25,10.20,CAD,1,
25-64,10.20,CAD,1,
63-25,9.30,CAD,1,
25-63,9.30,CAD,1,
62-25,8.55,CAD,1,
25-62,8.55,CAD,1,
61-25,7.45,CAD,1,
25-61,7.45,CAD,1,
60-25,7.85,CAD,1,
25-60,7.85,CAD,1,
58-25,7.40,CAD,1,
25-58,7.40,CAD,1,
57-25,6.95,CAD,1,
25-57,6.95,CAD,1,
56-25,5.30,CAD,1,
25-56,5.30,CAD,1,
55-25,16.85,CAD,1,
25-55,16.85,CAD,1,
54-25,15.70,CAD,1,
25-54,15.70,CAD,1,
53-25,14.50,CAD,1,
25-53,14.50,CAD,1,
52-25,13.15,CAD,1,
25-52,13.15,CAD,1,
51-25,12.15,CAD,1,
25-51,12.15,CAD,1,
46-25,12.45,CAD,1,
25-46,12.45,CAD,1,
45-25,11.25,CAD,1,
25-45,11.25,CAD,1,
44-25,10.45,CAD,1,
25-44,10.45,CAD,1,
43-25,11.30,CAD,1,
25-43,11.30,CAD,1,
42-25,10.75,CAD,1,
25-42,10.75,CAD,1,
41-25,9.15,CAD,1,
25-41,9.15,CAD,1,
39-25,12.25,CAD,1,
25-39,12.25,CAD,1,
38-25,12.65,CAD,1,
25-38,12.65,CAD,1,
37-25,11.60,CAD,1,
25-37,11.60,CAD,1,
35-25,10.10,CAD,1,
25-35,10.10,CAD,1,
34-25,8.80,CAD,1,
25-34,8.80,CAD,1,
33-25,8.00,CAD,1,
25-33,8.00,CAD,1,
32-25,6.95,CAD,1,
25-32,6.95,CAD,1,
31-25,5.30,CAD,1,
25-31,5.30,CAD,1,
30-25,20.55,CAD,1,
25-30,20.55,CAD,1,
29-25,17.30,CAD,1,
25-29,17.30,CAD,1,
28-25,15.35,CAD,1,
25-28,15.35,CAD,1,
27-25,15.85,CAD,1,
25-27,15.85,CAD,1,
26-25,14.65,CAD,1,
25-26,14.65,CAD,1,
25-25,5.30,CAD,1,
1084-24,20.40,CAD,1,
24-1084,20.40,CAD,1,
1083-24,18.30,CAD,1,
24-1083,18.30,CAD,1,
97-24,19.05,CAD,1,
24-97,19.05,CAD,1,
96-24,18.15,CAD,1,
24-96,18.15,CAD,1,
95-24,17.60,CAD,1,
24-95,17.60,CAD,1,
94-24,17.10,CAD,1,
24-94,17.10,CAD,1,
93-24,16.40,CAD,1,
24-93,16.40,CAD,1,
92-24,15.65,CAD,1,
24-92,15.65,CAD,1,
91-24,15.05,CAD,1,
24-91,15.05,CAD,1,
90-24,13.60,CAD,1,
24-90,13.60,CAD,1,
89-24,13.55,CAD,1,
24-89,13.55,CAD,1,
88-24,16.40,CAD,1,
24-88,16.40,CAD,1,
87-24,15.00,CAD,1,
24-87,15.00,CAD,1,
86-24,14.30,CAD,1,
24-86,14.30,CAD,1,
85-24,14.50,CAD,1,
24-85,14.50,CAD,1,
84-24,17.40,CAD,1,
24-84,17.40,CAD,1,
83-24,15.45,CAD,1,
24-83,15.45,CAD,1,
82-24,13.20,CAD,1,
24-82,13.20,CAD,1,
81-24,12.50,CAD,1,
24-81,12.50,CAD,1,
80-24,10.55,CAD,1,
24-80,10.55,CAD,1,
77-24,11.85,CAD,1,
24-77,11.85,CAD,1,
76-24,18.55,CAD,1,
24-76,18.55,CAD,1,
75-24,17.90,CAD,1,
24-75,17.90,CAD,1,
74-24,17.00,CAD,1,
24-74,17.00,CAD,1,
73-24,16.10,CAD,1,
24-73,16.10,CAD,1,
72-24,15.60,CAD,1,
24-72,15.60,CAD,1,
71-24,15.45,CAD,1,
24-71,15.45,CAD,1,
70-24,15.25,CAD,1,
24-70,15.25,CAD,1,
69-24,19.65,CAD,1,
24-69,19.65,CAD,1,
68-24,19.15,CAD,1,
24-68,19.15,CAD,1,
67-24,18.30,CAD,1,
24-67,18.30,CAD,1,
66-24,17.65,CAD,1,
24-66,17.65,CAD,1,
65-24,16.45,CAD,1,
24-65,16.45,CAD,1,
64-24,15.40,CAD,1,
24-64,15.40,CAD,1,
63-24,14.90,CAD,1,
24-63,14.90,CAD,1,
62-24,14.25,CAD,1,
24-62,14.25,CAD,1,
61-24,13.45,CAD,1,
24-61,13.45,CAD,1,
60-24,13.40,CAD,1,
24-60,13.40,CAD,1,
58-24,16.25,CAD,1,
24-58,16.25,CAD,1,
57-24,15.90,CAD,1,
24-57,15.90,CAD,1,
56-24,14.95,CAD,1,
24-56,14.95,CAD,1,
55-24,22.20,CAD,1,
24-55,22.20,CAD,1,
54-24,21.05,CAD,1,
24-54,21.05,CAD,1,
53-24,19.90,CAD,1,
24-53,19.90,CAD,1,
52-24,18.50,CAD,1,
24-52,18.50,CAD,1,
51-24,17.50,CAD,1,
24-51,17.50,CAD,1,
46-24,17.65,CAD,1,
24-46,17.65,CAD,1,
45-24,16.45,CAD,1,
24-45,16.45,CAD,1,
44-24,15.65,CAD,1,
24-44,15.65,CAD,1,
43-24,19.05,CAD,1,
24-43,19.05,CAD,1,
42-24,18.55,CAD,1,
24-42,18.55,CAD,1,
41-24,17.25,CAD,1,
24-41,17.25,CAD,1,
39-24,8.35,CAD,1,
24-39,8.35,CAD,1,
38-24,20.30,CAD,1,
24-38,20.30,CAD,1,
37-24,19.20,CAD,1,
24-37,19.20,CAD,1,
35-24,17.70,CAD,1,
24-35,17.70,CAD,1,
34-24,16.85,CAD,1,
24-34,16.85,CAD,1,
33-24,10.55,CAD,1,
24-33,10.55,CAD,1,
32-24,8.65,CAD,1,
24-32,8.65,CAD,1,
31-24,9.20,CAD,1,
24-31,9.20,CAD,1,
30-24,25.10,CAD,1,
24-30,25.10,CAD,1,
29-24,21.85,CAD,1,
24-29,21.85,CAD,1,
28-24,19.90,CAD,1,
24-28,19.90,CAD,1,
27-24,11.90,CAD,1,
24-27,11.90,CAD,1,
26-24,11.80,CAD,1,
24-26,11.80,CAD,1,
25-24,9.10,CAD,1,
24-25,9.10,CAD,1,
24-24,5.30,CAD,1,
1084-23,22.35,CAD,1,
23-1084,22.35,CAD,1,
1083-23,20.40,CAD,1,
23-1083,20.40,CAD,1,
97-23,17.15,CAD,1,
23-97,17.15,CAD,1,
96-23,16.20,CAD,1,
23-96,16.20,CAD,1,
95-23,15.70,CAD,1,
23-95,15.70,CAD,1,
94-23,15.20,CAD,1,
23-94,15.20,CAD,1,
93-23,14.45,CAD,1,
23-93,14.45,CAD,1,
92-23,13.75,CAD,1,
23-92,13.75,CAD,1,
91-23,13.15,CAD,1,
23-91,13.15,CAD,1,
90-23,11.70,CAD,1,
23-90,11.70,CAD,1,
89-23,11.65,CAD,1,
23-89,11.65,CAD,1,
88-23,14.45,CAD,1,
23-88,14.45,CAD,1,
87-23,13.10,CAD,1,
23-87,13.10,CAD,1,
86-23,12.40,CAD,1,
23-86,12.40,CAD,1,
85-23,16.50,CAD,1,
23-85,16.50,CAD,1,
84-23,19.35,CAD,1,
23-84,19.35,CAD,1,
83-23,17.40,CAD,1,
23-83,17.40,CAD,1,
82-23,15.15,CAD,1,
23-82,15.15,CAD,1,
81-23,14.45,CAD,1,
23-81,14.45,CAD,1,
80-23,12.50,CAD,1,
23-80,12.50,CAD,1,
77-23,10.90,CAD,1,
23-77,10.90,CAD,1,
76-23,17.50,CAD,1,
23-76,17.50,CAD,1,
75-23,16.90,CAD,1,
23-75,16.90,CAD,1,
74-23,15.95,CAD,1,
23-74,15.95,CAD,1,
73-23,15.10,CAD,1,
23-73,15.10,CAD,1,
72-23,14.55,CAD,1,
23-72,14.55,CAD,1,
71-23,14.40,CAD,1,
23-71,14.40,CAD,1,
70-23,14.20,CAD,1,
23-70,14.20,CAD,1,
69-23,17.75,CAD,1,
23-69,17.75,CAD,1,
68-23,17.25,CAD,1,
23-68,17.25,CAD,1,
67-23,16.40,CAD,1,
23-67,16.40,CAD,1,
66-23,15.75,CAD,1,
23-66,15.75,CAD,1,
65-23,14.50,CAD,1,
23-65,14.50,CAD,1,
64-23,13.50,CAD,1,
23-64,13.50,CAD,1,
63-23,13.00,CAD,1,
23-63,13.00,CAD,1,
62-23,12.35,CAD,1,
23-62,12.35,CAD,1,
61-23,11.55,CAD,1,
23-61,11.55,CAD,1,
60-23,11.50,CAD,1,
23-60,11.50,CAD,1,
58-23,15.25,CAD,1,
23-58,15.25,CAD,1,
57-23,14.90,CAD,1,
23-57,14.90,CAD,1,
56-23,13.90,CAD,1,
23-56,13.90,CAD,1,
55-23,20.30,CAD,1,
23-55,20.30,CAD,1,
54-23,19.15,CAD,1,
23-54,19.15,CAD,1,
53-23,17.95,CAD,1,
23-53,17.95,CAD,1,
52-23,16.60,CAD,1,
23-52,16.60,CAD,1,
51-23,15.60,CAD,1,
23-51,15.60,CAD,1,
46-23,15.75,CAD,1,
23-46,15.75,CAD,1,
45-23,14.50,CAD,1,
23-45,14.50,CAD,1,
44-23,13.75,CAD,1,
23-44,13.75,CAD,1,
43-23,17.15,CAD,1,
23-43,17.15,CAD,1,
42-23,16.65,CAD,1,
23-42,16.65,CAD,1,
41-23,15.35,CAD,1,
23-41,15.35,CAD,1,
39-23,10.55,CAD,1,
23-39,10.55,CAD,1,
38-23,18.40,CAD,1,
23-38,18.40,CAD,1,
37-23,17.30,CAD,1,
23-37,17.30,CAD,1,
35-23,15.80,CAD,1,
23-35,15.80,CAD,1,
34-23,14.95,CAD,1,
23-34,14.95,CAD,1,
33-23,8.30,CAD,1,
23-33,8.30,CAD,1,
32-23,6.45,CAD,1,
23-32,6.45,CAD,1,
31-23,8.45,CAD,1,
23-31,8.45,CAD,1,
30-23,24.00,CAD,1,
23-30,24.00,CAD,1,
29-23,20.75,CAD,1,
23-29,20.75,CAD,1,
28-23,18.80,CAD,1,
23-28,18.80,CAD,1,
27-23,13.85,CAD,1,
23-27,13.85,CAD,1,
26-23,12.65,CAD,1,
23-26,12.65,CAD,1,
